0.000000000000000000e+00 nan
7.808765172958374023e-01 9.800000190734863281e-01
9.774011373519897461e-01 8.650000095367431641e-01
9.926470518112182617e-01 6.750000119209289551e-01
9.615384340286254883e-01 1.000000000000000000e+00
6.743119359016418457e-01 7.350000143051147461e-01
9.831932783126831055e-01 5.849999785423278809e-01
9.887640476226806641e-01 8.799999952316284180e-01
